_id,Collection_date,forcens_lat,forcens_long,ind_area,ind_area_log,ind_diam,IRN,Lat_decimal,Long_decimal,num_neighb_300km,ocean,pp_value,rel_abund_median_300km,rel_abund_nearest,Sea_Depth_meters,species,title_abbrev,tmn_0m,total_ind,Vessel,ZF_PF_no_
377,16/04/1891,-28.41666667,112.2833333,392854.0716,12.88119,765.28645,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
422,16/04/1891,-28.41666667,112.2833333,971261.9496,13.78635,1284.84259,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
472,22/11/2006,20.15,69.43333,383215.6,12.85635,851.3218,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
425,21/02/1873,22.697,-25.33,496993.4,13.11633,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
411,16/04/1891,-28.41666667,112.2833333,605832.246,13.31436,1061.3839,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
383,16/04/1891,-28.41666667,112.2833333,424172.4336,12.9579,833.0524,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
431,21/02/1873,22.697,-25.33,562319.3592,13.23983,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
475,22/11/2006,20.15,69.43333,471705.8,13.06411,882.4958,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
429,21/02/1873,22.697,-25.33,549259.5,13.21633,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
414,16/04/1891,-28.41666667,112.2833333,734606.9604,13.50709,1087.08967,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
384,16/04/1891,-28.41666667,112.2833333,400242.6756,12.89983,844.1372,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
438,21/02/1873,22.697,-25.33,645271.4,13.37743,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
488,11/03/1875,1.266667,149.2,465262.4,13.05036,846.2754,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
430,21/02/1873,22.697,-25.33,551316.33,13.22006,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
416,16/04/1891,-28.41666667,112.2833333,836749.4184,13.63728,1116.27868,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
389,16/04/1891,-28.41666667,112.2833333,555290.2008,13.22725,909.4564,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
442,21/02/1873,22.697,-25.33,719450.3376,13.48624,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
490,11/03/1875,1.266667,149.2,485677.6,13.0933,881.5751,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
436,21/02/1873,22.697,-25.33,627938.2,13.3502,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
424,21/02/1873,22.697,-25.33,470201.4396,13.06092,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
391,16/04/1891,-28.41666667,112.2833333,533244.204,13.18673,944.77331,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
462,21/02/1873,22.697,-25.33,943757.7,13.75762,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
494,11/03/1875,1.266667,149.2,513328.3,13.14867,967.9093,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
447,21/02/1873,22.697,-25.33,761898.2,13.54357,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
435,21/02/1873,22.697,-25.33,611137.4,13.32308,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
396,16/04/1891,-28.41666667,112.2833333,624350.3508,13.34447,978.31001,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
463,21/02/1873,22.697,-25.33,965224.5948,13.78012,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
496,11/03/1875,1.266667,149.2,554225.2,13.22533,992.8174,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
448,21/02/1873,22.697,-25.33,780809.0328,13.56809,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
437,21/02/1873,22.697,-25.33,633443,13.35893,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
406,16/04/1891,-28.41666667,112.2833333,676323.522,13.42443,1019.11306,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
465,21/02/1873,22.697,-25.33,1040654.92,13.85536,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
502,11/03/1875,1.266667,149.2,976174.4,13.7914,1235.992,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
454,21/02/1873,22.697,-25.33,829926.6084,13.62909,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
440,21/02/1873,22.697,-25.33,696412.5372,13.4537,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
415,16/04/1891,-28.41666667,112.2833333,766724.0904,13.54988,1088.46039,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
476,22/11/2006,20.15,69.43333,488173.7,13.09843,937.7155,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
507,05/05/1897,-15.15,-176.49,513760.9,13.14951,942.3253,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
458,21/02/1873,22.697,-25.33,855460.6,13.6594,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
441,21/02/1873,22.697,-25.33,698722.308,13.45701,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
418,16/04/1891,-28.41666667,112.2833333,769127.0508,13.55301,1157.92286,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
477,22/11/2006,20.15,69.43333,646449.6,13.37925,1040.367,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
510,05/05/1897,-15.15,-176.49,620729.3,13.33865,990.5655,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
459,21/02/1873,22.697,-25.33,912519.2196,13.72396,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
443,21/02/1873,22.697,-25.33,723164.6088,13.49139,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
419,16/04/1891,-28.41666667,112.2833333,928794.1176,13.74164,1205.05887,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
482,22/11/2006,20.15,69.43333,685682.4,13.43817,1140.36,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
513,05/05/1897,-15.15,-176.49,1125331,13.93359,1289.303,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
461,21/02/1873,22.697,-25.33,934551.9,13.74782,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
444,21/02/1873,22.697,-25.33,739159.938,13.51327,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
420,16/04/1891,-28.41666667,112.2833333,914349.7296,13.72597,1217.90211,5271476,-28.00833,112.45833,23,Indian,387.9174957,0.117938553,0.004922067,-1206,menardii,G. menardii,22.091,71,HMS Penguin,5772
486,11/03/1875,1.266667,149.2,207353.5,12.24218,606.4976,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
519,06/09/1897,0,-164.98,504348.8,13.13102,886.4581,5271485,1.21333,-161.8367,1,Pacific,659.8188,0.06185567,0.06185567,-4634,menardii,G. menardii,28.347,4,HMS Penguin,5780
471,22/11/2006,20.15,69.43333,300356.7,12.61273,738.5923,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
449,21/02/1873,22.697,-25.33,785182.3,13.57367,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
423,21/02/1873,22.697,-25.33,430356.2292,12.97237,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
487,11/03/1875,1.266667,149.2,434616.3,12.98222,833.2561,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
532,21/05/1896,-11.52,177.25,901636,13.71197,1180.064,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
478,22/11/2006,20.15,69.43333,644179.8,13.37573,1065.543,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
451,21/02/1873,22.697,-25.33,812892.8808,13.60835,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
426,21/02/1873,22.697,-25.33,532265.7,13.1849,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
489,11/03/1875,1.266667,149.2,448608.1,13.0139,875.8026,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
537,20/09/1897,-15.15,-176.49,298419.7,12.60626,684.1282,5271487,-13.17167,-175.6883,1,Pacific,289.0364,0,0,-3952,menardii,G. menardii,28.372,17,HMS Penguin,5782
479,22/11/2006,20.15,69.43333,664109,13.4062,1078.468,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
453,21/02/1873,22.697,-25.33,816933.3156,13.61331,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
427,21/02/1873,22.697,-25.33,534695.3,13.18945,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
501,11/03/1875,1.266667,149.2,862962.3,13.66813,1195.108,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
544,20/09/1897,-15.15,-176.49,590842,13.2893,959.0176,5271487,-13.17167,-175.6883,1,Pacific,289.0364,0,0,-3952,menardii,G. menardii,28.372,17,HMS Penguin,5782
480,22/11/2006,20.15,69.43333,680976.3,13.43128,1092.778,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
464,21/02/1873,22.697,-25.33,1033006.716,13.84798,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
432,21/02/1873,22.697,-25.33,580797.5256,13.27216,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
515,05/05/1897,-15.15,-176.49,1128200,13.93613,1345.603,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
548,20/09/1897,-15.15,-176.49,674040.4,13.42105,1049.683,5271487,-13.17167,-175.6883,1,Pacific,289.0364,0,0,-3952,menardii,G. menardii,28.372,17,HMS Penguin,5782
483,22/11/2006,20.15,69.43333,684803.8,13.43689,1149.789,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
470,22/11/2006,20.15,69.43333,237833.2,12.37932,652.74,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
433,21/02/1873,22.697,-25.33,588865.1,13.28595,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
516,06/09/1897,0,-164.98,166150.4,12.02065,511.7123,5271485,1.21333,-161.8367,1,Pacific,659.8188,0.06185567,0.06185567,-4634,menardii,G. menardii,28.347,4,HMS Penguin,5780
557,26/08/1889,-15.15,-176.49,248696.4,12.42399,624.6638,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
485,11/03/1875,1.266667,149.2,10044.51,9.21478,154.5633,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
473,22/11/2006,20.15,69.43333,434875.9,12.98282,857.4687,5271481,20.44222,68.84028,17,Indian,1128.446,0.02058823,0.0126183,-2680,menardii,G. menardii,25.52,15,HMIMS Investigator,5777
434,21/02/1873,22.697,-25.33,600726.7872,13.3059,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
521,21/05/1896,-11.52,177.25,383721.5,12.85767,794.0576,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
560,26/08/1889,-15.15,-176.49,326343.3,12.69571,758.9104,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
499,11/03/1875,1.266667,149.2,736404.2,13.50953,1107.286,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
493,11/03/1875,1.266667,149.2,568702.8,13.25111,966.4296,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
446,21/02/1873,22.697,-25.33,760240.7568,13.54139,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
524,21/05/1896,-11.52,177.25,599635.1,13.30408,1002.439,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
564,26/08/1889,-15.15,-176.49,481663.8,13.085,872.4216,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
504,05/05/1897,-15.15,-176.49,334370.9,12.72001,740.0599,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
498,11/03/1875,1.266667,149.2,639733.3,13.36881,1009.68,5271483,-0.7,147,1,Pacific,525.2136,0.02235551,0.02235551,-2213,menardii,G. menardii,29.046,19,HMS Challenger,5778
450,21/02/1873,22.697,-25.33,797543.2224,13.58929,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
525,21/05/1896,-11.52,177.25,675365,13.42301,1014.203,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
571,26/08/1889,-15.15,-176.49,639826.5,13.36895,1032.935,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
517,06/09/1897,0,-164.98,211407.3,12.26154,569.9406,5271485,1.21333,-161.8367,1,Pacific,659.8188,0.06185567,0.06185567,-4634,menardii,G. menardii,28.347,4,HMS Penguin,5780
505,05/05/1897,-15.15,-176.49,462227.1,13.04381,816.9968,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
452,21/02/1873,22.697,-25.33,814250.7864,13.61002,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
530,21/05/1896,-11.52,177.25,823689.6,13.62155,1132.059,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
575,26/08/1889,-15.15,-176.49,873066.7,13.67977,1199.611,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
526,21/05/1896,-11.52,177.25,762091.2,13.54382,1087.882,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
512,05/05/1897,-15.15,-176.49,985912.7,13.80132,1205.18,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
455,21/02/1873,22.697,-25.33,834606.1,13.63472,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
534,21/05/1896,-11.52,177.25,847286.5,13.64979,1198.17,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
577,26/08/1889,-15.15,-176.49,919841.3,13.73196,1321.859,5271489,-15.65,-179.0625,1,Pacific,308.0549,0,0,-2519,menardii,G. menardii,29.3,24,HMS Egeria,5783
531,21/05/1896,-11.52,177.25,806309.7,13.60022,1155.247,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
514,05/05/1897,-15.15,-176.49,1066462,13.87986,1308.322,5271484,-9.68333,-174.625,1,Pacific,313.9877,0,0,-4057,menardii,G. menardii,29.163,12,HMS Penguin,5779
460,21/02/1873,22.697,-25.33,924593.9292,13.73711,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0835826,0.048192771,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
536,21/05/1896,-11.52,177.25,1030211,13.84527,1275.619,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
579,03/05/1959,-9.75,-34.4,220453.3,12.30344,623.2983,5271494,-9.75,-34.4,4,Atlantic,334.4671,0.03799242,0.01941748,-4123,menardii,G. menardii,27.052,16,RV Vema,5788
541,20/09/1897,-15.15,-176.49,428665.5,12.96843,874.4183,5271487,-13.17167,-175.6883,1,Pacific,289.0364,0,0,-3952,menardii,G. menardii,28.372,17,HMS Penguin,5782
520,21/05/1896,-11.52,177.25,373097.9,12.8296,772.1488,5271486,-10.21472,178.0144,3,Pacific,296.48,0.007092199,0.007092199,-4844,menardii,G. menardii,28.813,17,HMS Penguin,5781
466,21/02/1873,22.697,-25.33,1092089,13.9036,NA,5271480,24.33333,-24.46667,3,Atlantic,346.0836,0.04819277,0.135864136,-5153,menardii,G. menardii,25.18,46,HMS Challenger,5776
543,20/09/1897,-15.15,-176.49,543954.4,13.20662,926.8271,5271487,-13.17167,-175.6883,1,Pacific,289.0364,0,0,-3952,menardii,G. menardii,28.372,17,HMS Penguin,5782
